booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1841228904,5/16/18 21:38,Male,May,Wed,09:38:00 PM,5,40,Office to/from Home,0,Micro,30.48,121.94,11.59,164,4
1545680869,2/24/18 0:06,Male,February,Sat,12:06:00 AM,11,39,Office to/from Home,0,Mini,41.4,165.6,15.73,222.73,4
1429621530,1/17/18 23:40,Female,January,Wed,11:40:00 PM,11,43,Office to/from Home,0,Prime,48.29,193.16,18.35,260,2
1676030255,4/6/18 0:47,Male,April,Fri,12:47:00 AM,5,15,Late Night Ride,0,Mini,26.62,106.48,10.12,143.22,5
1406151224,1/9/18 21:59,Male,January,Tue,09:59:00 PM,0,1,Late Night Ride,0,Micro,12,48,4.56,65,4
1448592287,1/24/18 1:23,Female,January,Wed,01:23:00 AM,3,3,Office to/from Home,0,Prime,21.13,84.52,8.03,114,1
2008682446,6/28/18 21:39,Female,June,Thu,09:39:00 PM,20,121,NA,0,Mini,77.22,308.88,29.34,415,5
1952364342,6/15/18 3:10,Female,June,Fri,03:10:00 AM,8,25,Office to/from Home,0,Mini,32.53,130.11,12.37,175,1
OSN_1023168149,6/5/18 4:17,Female,June,Tue,04:17:00 AM,2,8.98,Late Night Ride,0,Mini,12.24,48.94,4.65,66,5
1583852040,3/7/18 22:37,Male,March,Wed,10:37:00 PM,11,42,Office to/from Home,0,Prime,47.82,191.28,18.17,257.27,5
1751592362,4/26/18 0:34,Male,April,Thu,12:34:00 AM,5,6,Office to/from Home,0,Mini,23.36,93.44,8.87,126,3
1860690207,5/22/18 1:05,Female,May,Tue,01:05:00 AM,1,2,Office to/from Home,0,Micro,13.2,52.79,5.02,71,5
1692917334,4/10/18 22:04,Male,April,Tue,10:04:00 PM,13,49,Late Night Ride,0,Mini,43.68,174.72,16.6,235,3
1580982220,3/6/18 23:55,Female,March,Tue,11:55:00 PM,5,5,Office to/from Home,0,Mini,22.2,88.8,8.44,119.44,4
1781078974,5/2/18 21:43,Female,May,Wed,09:43:00 PM,31,75,Office to/from Home,35,Mini,95.88,418.52,38.19,553,4
1474595874,2/1/18 23:10,Female,February,Thu,11:10:00 PM,11,37,Office to/from Home,0,Prime,47.45,189.8,18.03,255,5
1406208307,1/9/18 22:29,Male,January,Tue,10:29:00 PM,20,42,Office to/from Home,0,Mini,56.47,225.87,21.45,304,5
1751275042,4/25/18 21:51,Female,April,Wed,09:51:00 PM,8,55,Office to/from Home,0,Mini,47.58,190.34,18.08,256,5
1432674781,1/18/18 22:56,Female,January,Thu,10:56:00 PM,3,4,Office to/from Home,0,Micro,14.2,56.8,5.4,76,3
1925654207,6/7/18 22:41,Male,June,Thu,10:41:00 PM,6,42,Office to/from Home,0,Micro,29.55,118.22,11.23,159,2
1558869982,2/27/18 22:03,Male,February,Tue,10:03:00 PM,11,42,Late Night Ride,0,Micro,36.4,145.6,13.83,195.83,4
1833518481,5/14/18 21:10,Male,May,Mon,09:10:00 PM,2,5,Office to/from Home,0,Mini,37.17,148.67,14.12,200,2
1805481788,5/8/18 23:19,Male,May,Tue,11:19:00 PM,2,3,Office to/from Home,0,Mini,25.09,100.37,9.54,135,5
1448580338,1/24/18 1:02,Male,January,Wed,01:02:00 AM,1,1,Office to/from Home,0,Micro,13.2,52.8,5.02,71,3
1429671089,1/18/18 0:34,Male,January,Thu,12:34:00 AM,11,37,Office to/from Home,0,Micro,38.34,153.36,14.57,206,5
2011081175,6/29/18 17:46,Female,June,Fri,05:46:00 PM,2,6,Office Event,0,Micro,20.82,83.27,7.91,112,2
1911897734,6/4/18 11:13,Female,June,Mon,11:13:00 AM,18,58,Office Event,0,Micro,49.48,197.92,18.81,266,5
1426781822,1/17/18 0:46,Male,January,Wed,12:46:00 AM,10,34,Office to/from Home,0,Micro,32.08,128.32,12.19,173,4
1415249853,1/12/18 21:33,Male,January,Fri,09:33:00 PM,21,51,Office to/from Home,0,Micro,86.67,346.66,32.94,466,5
1678399019,4/6/18 18:55,Male,April,Fri,06:55:00 PM,6,48,Customer/Partner Visit,0,Mini,33.52,134.08,12.73,180.33,4
1435928426,1/19/18 22:48,Male,January,Fri,10:48:00 PM,31,78,Office to/from Home,0,Mini,97.76,391.02,37.15,526,4
OSN_1033481875,6/14/18 1:33,Male,June,Thu,01:33:00 AM,2,6.85,Late Night Ride,0,Play,12.01,48.03,4.56,65,3
1542290622,2/23/18 0:06,Male,February,Fri,12:06:00 AM,20,40,Office to/from Hotel,0,Micro,45.8,183.2,17.4,246.4,5
1819340049,5/11/18 21:12,Male,May,Fri,09:12:00 PM,9,41,Office to/from Home,0,Mini,88.29,353.16,33.55,475,4
1879291441,5/27/18 1:59,Female,May,Sun,01:59:00 AM,6,5,Office to/from Home,0,Mini,25.24,100.96,9.59,136,5
1833485714,5/14/18 21:04,Female,May,Mon,09:04:00 PM,7,38,Late Night Ride,0,Micro,33.49,133.98,12.73,180,5
1915055349,6/5/18 0:13,Male,June,Tue,12:13:00 AM,5,5,Late Night Ride,0,Prime,26.21,104.83,9.96,141,4
1423544128,1/15/18 21:31,Male,January,Mon,09:31:00 PM,17,61,Office to/from Home,0,Mini,53.65,214.61,20.39,289,3
1653809909,3/29/18 23:48,Male,March,Thu,11:48:00 PM,2,3,Office to/from Home,0,Prime,18.96,75.84,7.2,102,3
OSN_1012254757,5/25/18 22:23,Male,May,Fri,10:23:00 PM,15,66.33,Office to/from Home,0,Mini,54.31,238.21,21.69,314,5
1870673381,5/25/18 0:27,Female,May,Fri,12:27:00 AM,10,26,Office to/from Home,0,Micro,29.92,119.68,11.36,161,2
1555909918,2/26/18 21:41,Male,February,Mon,09:41:00 PM,27,55,Office to/from Home,0,Micro,72.71,290.86,27.62,391.19,4
1487614841,2/5/18 21:29,Female,February,Mon,09:29:00 PM,3,7,Office to/from Home,0,Prime,21.91,87.64,8.32,118,4
1971479265,6/19/18 1:41,Female,June,Tue,01:41:00 AM,11,21,Office to/from Home,0,Prime,48.76,195.06,18.54,262,4
1562146151,2/28/18 23:00,Male,February,Wed,11:00:00 PM,12,45,Office to/from Home,0,Mini,42.6,170.4,16.19,229.19,5
1886867404,5/28/18 23:35,Female,May,Mon,11:35:00 PM,2,12,Office to/from Home,0,Mini,21.38,85.54,8.12,115,5
1426627586,1/16/18 22:15,Female,January,Tue,10:15:00 PM,12,44,Office to/from Home,0,Mini,42.68,170.7,16.22,230,4
1805538036,5/9/18 0:19,Male,May,Wed,12:19:00 AM,10,38,Office to/from Home,0,Prime,46.65,186.62,17.73,251,3
1785117779,5/3/18 22:46,Male,May,Thu,10:46:00 PM,8,34,Office to/from Home,0,Mini,33.46,133.82,12.71,180,5
1672950876,4/4/18 23:50,Male,April,Wed,11:50:00 PM,2,2,Office to/from Home,0,Mini,16.96,67.84,6.44,91.24,3
2002519586,6/27/18 1:09,Female,June,Wed,01:09:00 AM,5,4,Office to/from Home,0,Prime,25.78,103.12,9.8,139,5
1743269857,4/23/18 21:09,Female,April,Mon,09:09:00 PM,2,5,Office to/from Home,0,Mini,19.7,78.81,7.49,106,5
OSN_914758323,3/21/18 19:16,Female,March,Wed,07:16:00 PM,5,42.78,Office to/from Home,0,Sedan,32.94,131.74,12.52,177,4
1415511007,1/12/18 22:32,Female,January,Fri,10:32:00 PM,11,53,Office to/from Home,0,Micro,39.46,157.84,14.99,212,4
1863834255,5/23/18 0:30,Female,May,Wed,12:30:00 AM,2,2,Late Night Ride,0,Mini,17.12,68.48,6.5,92,4
1633384022,3/23/18 13:57,Female,March,Fri,01:57:00 PM,64,0,Office Event,0,Prime Play Rentals,339.8,1359.2,129.12,1828.12,5
1725556031,4/19/18 21:21,Female,April,Thu,09:21:00 PM,5,35,Office to/from Home,0,Mini,33.28,133.1,12.66,179,4
1669791332,4/3/18 22:08,Female,April,Tue,10:08:00 PM,4,30,Office to/from Home,0,Micro,23.68,94.74,9,127.42,4
1432529741,1/18/18 21:39,Female,January,Thu,09:39:00 PM,8,45,Office to/from Home,0,Prime,34.46,137.82,13.09,185,4
1411882007,1/11/18 21:15,Male,January,Thu,09:15:00 PM,8,47,Late Night Ride,0,Mini,36.27,145.09,13.78,195,3
1429661856,1/18/18 0:13,Male,January,Thu,12:13:00 AM,1,2,Office to/from Home,0,Mini,16.48,65.94,6.27,89,5
1721563349,4/18/18 23:25,Male,April,Wed,11:25:00 PM,5,30,Office to/from Home,0,Micro,34.5,137.98,13.12,186,4
1755291458,4/26/18 21:15,Male,April,Thu,09:15:00 PM,12,56,Office to/from Home,0,Micro,67.29,269.14,25.57,362,2
1951943677,6/14/18 21:17,Female,June,Thu,09:17:00 PM,5,34,Office to/from Home,0,Mini,42.52,170.06,16.16,229,2
1647138581,3/27/18 23:52,Female,March,Tue,11:52:00 PM,6,27,Late Night Ride,0,Micro,26.14,104.54,9.94,140.62,4
1971228374,6/18/18 22:20,Male,June,Mon,10:20:00 PM,2,4,Office to/from Home,0,Micro,25.28,101.11,9.61,136,4
1661709834,4/1/18 16:00,Male,April,Sun,04:00:00 PM,20,52,Other,0,Mini,45.89,183.55,17.44,246.88,2
1863678540,5/22/18 22:01,Female,May,Tue,10:01:00 PM,11,38,Office to/from Home,0,Micro,54.08,216.32,20.55,291,4
1643956729,3/26/18 21:23,Male,March,Mon,09:23:00 PM,4,30,Office to/from Home,0,Micro,0,80.77,6.23,87,5
1415678833,1/13/18 0:19,Male,January,Sat,12:19:00 AM,9,34,Office to/from Home,0,Mini,58.42,233.68,22.2,314,5
1643954283,3/26/18 21:28,Female,March,Mon,09:28:00 PM,25,58,Office to/from Home,0,Mini,85.41,341.63,32.45,459.49,5
1743593073,4/23/18 23:54,Female,April,Mon,11:54:00 PM,11,25,Office to/from Home,0,Micro,34.57,138.29,13.13,186,5
1532895580,2/19/18 21:11,Female,February,Mon,09:11:00 PM,7,41,Late Night Ride,0,Micro,31.2,124.8,11.86,167.86,4
1918410136,6/5/18 21:55,Male,June,Tue,09:55:00 PM,2,5,Office to/from Home,0,Prime,21.62,86.46,8.21,116,4
1918315970,6/5/18 21:22,Female,June,Tue,09:22:00 PM,3,7,Office to/from Home,0,Mini,29.55,118.22,11.23,159,5
1542315822,2/23/18 0:48,Male,February,Fri,12:48:00 AM,1,2,Office to/from Home,0,Mini,14.46,57.85,5.49,77.8,5
1747397130,4/25/18 0:15,Male,April,Wed,12:15:00 AM,30,52,Office to/from Home,35,Micro,84.39,372.54,33.82,491,3
1890056225,5/29/18 21:56,Female,May,Tue,09:56:00 PM,15,56,Late Night Ride,35,Micro,73.98,330.92,29.87,435,4
1730832650,4/20/18 22:34,Female,April,Fri,10:34:00 PM,33,81,Office to/from Home,35,Mini,102.84,446.36,40.84,590,5
1432800324,1/19/18 1:38,Male,January,Fri,01:38:00 AM,9,32,Late Night Ride,0,Micro,30.04,120.16,11.4,162,4
1890243607,5/30/18 0:32,Female,May,Wed,12:32:00 AM,4,22,Office to/from Home,0,Micro,25.25,100.99,9.58,136,5
1539218276,2/21/18 23:01,Female,February,Wed,11:01:00 PM,11,43,Office to/from Home,0,Mini,41.25,165,15.68,221.93,5
1411937012,1/11/18 21:21,Female,January,Thu,09:21:00 PM,7,28,Office to/from Home,0,Mini,30.76,123.06,11.69,166,4
1945124718,6/12/18 22:14,Male,June,Tue,10:14:00 PM,3,7,Office to/from Home,0,Micro,22.12,88.47,8.4,119,4
1605656915,3/14/18 22:02,Female,March,Wed,10:02:00 PM,2,5,Late Night Ride,0,Mini,18.49,73.97,7.03,99.49,4
2005405425,6/27/18 21:27,Female,June,Wed,09:27:00 PM,22,58,Office to/from Home,0,Prime,77.94,311.76,29.62,419,5
1886727207,5/28/18 22:02,Female,May,Mon,10:02:00 PM,11,38,Late Night Ride,0,Micro,34.48,137.92,13.11,186,5
1889983558,5/29/18 21:22,Male,May,Tue,09:22:00 PM,2,5,Office to/from Home,0,Mini,22.68,90.7,8.62,122,4
1610765983,3/16/18 13:56,Male,March,Fri,01:56:00 PM,4,35,Customer/Partner Visit,0,Mini,27.51,110.04,10.45,148,4
1666837420,4/2/18 21:22,Female,April,Mon,09:22:00 PM,8,21,Office to/from Home,0,Prime,37.07,148.28,14.1,199.45,4
1423699084,1/15/18 22:42,Male,January,Mon,10:42:00 PM,4,6,Late Night Ride,0,Mini,22.03,88.13,8.38,119,5
1918376134,6/5/18 21:45,Female,June,Tue,09:45:00 PM,16,59,Office to/from Home,35,Prime,64.17,291.68,26.13,382,5
1426525480,1/16/18 21:34,Male,January,Tue,09:34:00 PM,10,41,Office to/from Home,0,Prime,47.13,188.52,17.91,254,5
1948325061,6/13/18 20:57,Female,June,Wed,08:57:00 PM,7,30,Late Night Ride,0,Mini,47.04,188.16,17.86,253,4
1717321977,4/17/18 21:59,Male,April,Tue,09:59:00 PM,17,50,Late Night Ride,0,Mini,51.84,207.36,19.7,278.9,5
1867188268,5/23/18 23:28,Female,May,Wed,11:28:00 PM,2,3,NA,0,Micro,13.75,55.02,5.23,74,4
1487731132,2/5/18 22:00,Female,February,Mon,10:00:00 PM,16,48,Late Night Ride,0,Mini,50.02,200.08,19,269,5
1631921114,3/22/18 22:45,Female,March,Thu,10:45:00 PM,9,39,Office to/from Home,0,Mini,38.48,153.9,14.63,207,3
1893666119,5/30/18 21:12,Male,May,Wed,09:12:00 PM,14,54,Office to/from Home,0,Micro,59.36,237.44,22.55,319,5
1562247773,3/1/18 0:27,Female,March,Thu,12:27:00 AM,3,3,Late Night Ride,0,Micro,14.6,58.4,5.55,78.55,4
1894178421,5/31/18 3:12,Female,May,Thu,03:12:00 AM,27,48,Office to/from Hotel,0,Micro,64.31,257.25,24.44,346,5
1781115501,5/2/18 21:49,Male,May,Wed,09:49:00 PM,27,64,Office to/from Home,0,Micro,104.68,418.7,39.78,563,5
1666956933,4/2/18 22:22,Male,April,Mon,10:22:00 PM,13,42,Late Night Ride,0,Micro,43.87,175.46,16.67,236,3
1785023071,5/3/18 22:24,Female,May,Thu,10:24:00 PM,20,45,Office to/from Home,0,Micro,47.58,190.34,18.08,256,2
1587073152,3/8/18 21:40,Female,March,Thu,09:40:00 PM,16,47,Late Night Ride,0,Mini,49.57,198.28,18.83,266.68,4
1941917547,6/12/18 3:10,Female,June,Tue,03:10:00 AM,11,30,Office to/from Home,0,Prime,43.62,174.5,16.58,235,4
1657030625,3/30/18 23:58,Female,March,Fri,11:58:00 PM,11,40,Office to/from Home,0,Mini,41.44,165.76,15.75,222.95,4
2005637455,6/27/18 23:13,Male,June,Wed,11:13:00 PM,20,59,Office to/from Home,35,Micro,70.09,315.37,28.39,414,3
2009907643,6/29/18 11:38,Female,June,Fri,11:38:00 AM,10,49,Office to/from Home,0,Micro,41.82,167.29,15.89,225,4
1863576439,5/22/18 21:29,Female,May,Tue,09:29:00 PM,29,58,Late Night Ride,35,Micro,83.53,369.12,33.5,449,5
1561981512,2/28/18 21:35,Female,February,Wed,09:35:00 PM,5,40,Late Night Ride,0,Mini,29.6,118.4,11.25,159.25,4
1809150006,5/9/18 21:46,Female,May,Wed,09:46:00 PM,2,5,NA,0,Micro,26.21,104.83,9.96,141,3
1599791774,3/12/18 21:33,Female,March,Mon,09:33:00 PM,4,7,Office to/from Home,0,Prime,24.05,96.22,9.14,129.41,5
1386641437,1/2/18 21:32,Female,January,Tue,09:32:00 PM,6,35,Late Night Ride,0,Mini,35.19,140.76,13.37,189,4
1412233075,1/12/18 1:31,Male,January,Fri,01:31:00 AM,2,2,Office to/from Home,0,Mini,14.92,59.7,5.68,80,4
2005546827,6/27/18 22:17,Female,June,Wed,10:17:00 PM,1,2,Office to/from Home,0,Mini,31.68,126.72,12.04,170,3
2002344295,6/26/18 22:08,Male,June,Tue,10:08:00 PM,5,48,Office to/from Home,0,Micro,49.66,198.64,18.87,267,4
1819653097,5/11/18 22:07,Female,May,Fri,10:07:00 PM,37,81,Office to/from Home,35,Micro,197.58,825.3,76.82,1100,4
1587361067,3/9/18 2:18,Female,March,Fri,02:18:00 AM,22,40,Late Night Ride,0,Mini,59.44,237.76,22.59,319.79,4
1998983227,6/25/18 21:16,Female,June,Mon,09:16:00 PM,30,72,Office to/from Home,35,Micro,83.46,368.83,33.46,486,4
1813367249,5/10/18 21:19,Female,May,Thu,09:19:00 PM,21,50,Office to/from Home,0,Micro,95.04,380.16,36.1,511,1
1602932391,3/14/18 2:21,Female,March,Wed,02:21:00 AM,2,15,Office to/from Home,0,Micro,20.54,82.16,7.8,110.5,4
1747314128,4/24/18 23:07,Male,April,Tue,11:07:00 PM,8,33,Office to/from Home,0,Mini,44.3,177.2,16.83,238,3
1472072924,2/1/18 5:11,Male,February,Thu,05:11:00 AM,10,33,Office to/from Home,0,Micro,29.78,119.11,11.32,160,5
1689695500,4/9/18 21:31,Female,April,Mon,09:31:00 PM,31,61,Office to/from Home,70,Micro,124.88,569.5,50.96,745.34,4
1600051146,3/13/18 1:02,Female,March,Tue,01:02:00 AM,2,3,Office to/from Home,0,Micro,16.54,66.17,6.29,89,4
1594664667,3/11/18 13:45,Male,March,Sun,01:45:00 PM,3,4,Customer/Partner Visit,0,Mini,17.66,70.63,6.71,95,4
1918305757,6/5/18 21:22,Female,June,Tue,09:22:00 PM,7,49,Office to/from Home,0,Micro,52.97,211.9,20.13,285,4
1406348045,1/10/18 1:41,Female,January,Wed,01:41:00 AM,3,3,Office to/from Home,0,Mini,19.46,77.85,7.39,105,4
1669743648,4/3/18 21:41,Female,April,Tue,09:41:00 PM,11,47,Office to/from Home,0,Mini,40.2,160.8,15.28,216.28,3
1609323114,3/15/18 23:06,Female,March,Thu,11:06:00 PM,13,38,Office to/from Home,0,Mini,43.12,172.49,16.38,231.99,4
1539306877,2/22/18 0:09,Male,February,Thu,12:09:00 AM,7,27,Office to/from Home,0,Mini,35.53,142.14,13.51,191.18,4
1941574104,6/11/18 21:37,Male,June,Mon,09:37:00 PM,5,33,Office to/from Home,0,Micro,41.63,166.53,15.82,224,5
1472019845,2/1/18 2:38,Male,February,Thu,02:38:00 AM,8,15,Office to/from Home,0,Mini,29.91,119.62,11.36,161,5
1613066599,3/16/18 22:01,Male,March,Fri,10:01:00 PM,11,75,Office to/from Home,0,Micro,46.97,187.86,17.84,252.67,4
1925405354,6/7/18 20:56,Female,June,Thu,08:56:00 PM,30,86,Office to/from Home,35,Mini,140.33,596.34,55.08,792,4
1580869146,3/6/18 22:19,Female,March,Tue,10:19:00 PM,2,15,Office to/from Home,0,Mini,20.52,82.08,7.8,110.4,5
1922244529,6/6/18 23:03,Female,June,Wed,11:03:00 PM,20,61,Office to/from Home,35,Micro,76.57,341.28,30.84,449,2
1675750702,4/5/18 21:21,Female,April,Thu,09:21:00 PM,3,6,Office to/from Home,0,Mini,19.82,79.29,7.53,106.64,5
1600096375,3/13/18 3:21,Female,March,Tue,03:21:00 AM,2,2,Late Night Ride,0,Micro,12.64,50.56,4.81,68.01,4
1801958125,5/8/18 0:06,Female,May,Tue,12:06:00 AM,3,4,Office to/from Home,0,Mini,19.41,77.62,7.37,104,5
1395157008,1/5/18 22:42,Female,January,Fri,10:42:00 PM,10,35,Office to/from Home,0,Micro,32.02,128.08,12.16,172,5
1819500239,5/11/18 21:56,Male,May,Fri,09:56:00 PM,13,51,Office to/from Home,0,Mini,133.08,532.32,50.57,716,3
1897610100,5/31/18 23:10,Female,May,Thu,11:10:00 PM,27,53,Office to/from Home,0,Micro,108.59,434.35,41.27,584,4
1773407258,4/30/18 21:42,Male,April,Mon,09:42:00 PM,37,91,Office to/from Home,35,Mini,135.37,576.48,53.19,765,2
1545677923,2/24/18 0:07,Male,February,Sat,12:07:00 AM,1,2,Office to/from Home,0,Mini,16.6,66.4,6.31,89.31,5
1700007965,4/13/18 5:04,Female,April,Fri,05:04:00 AM,4,4,Office to/from Home,0,Micro,15.54,62.17,5.91,83.62,5
1845006923,5/17/18 22:07,Female,May,Thu,10:07:00 PM,3,7,Office to/from Home,0,Mini,21.56,86.25,8.19,116,4
1516210772,2/14/18 22:13,Male,February,Wed,10:13:00 PM,5,30,Late Night Ride,0,Mini,28.23,112.94,10.73,151.9,5
1717491275,4/17/18 23:22,Male,April,Tue,11:22:00 PM,1,2,Office to/from Home,0,Mini,16.54,66.17,6.29,89,5
1725595426,4/19/18 21:47,Male,April,Thu,09:47:00 PM,9,31,Office to/from Home,0,Prime,55.3,221.18,21.02,298,4
1448446569,1/23/18 22:35,Female,January,Tue,10:35:00 PM,2,3,Late Night Ride,0,Micro,13.19,52.76,5.01,71,4
1945336831,6/13/18 2:09,Male,June,Wed,02:09:00 AM,8,28,Office to/from Home,0,Mini,32.56,130.24,12.37,175,5
1999376686,6/26/18 5:04,Male,June,Tue,05:04:00 AM,5,4,Office to/from Home,0,Micro,17.1,68.4,6.5,92,4
1412116169,1/11/18 23:16,Female,January,Thu,11:16:00 PM,10,48,Office to/from Home,0,Micro,36.4,145.6,13.83,196,2
1971102660,6/18/18 21:37,Female,June,Mon,09:37:00 PM,6,42,Late Night Ride,0,Mini,47.58,190.34,18.08,256,5
1814338349,5/11/18 2:18,Male,May,Fri,02:18:00 AM,2,3,Office to/from Home,0,Micro,13.38,53.53,5.09,72,2
1435679780,1/19/18 21:18,Female,January,Fri,09:18:00 PM,7,33,Office to/from Home,0,Micro,43.95,175.81,16.72,236,5
1580997363,3/7/18 0:15,Female,March,Wed,12:15:00 AM,2,3,Office to/from Home,0,Prime,18.93,75.72,7.2,102,4
1540347279,2/22/18 11:58,Male,February,Thu,11:58:00 AM,28,78,Customer/Partner Visit,60,Mini,88.62,414.47,36.68,539.77,5
1652467487,3/29/18 17:48,Female,March,Thu,05:48:00 PM,14,64,Customer/Partner Visit,0,Mini,50.56,202.23,19.21,272,4
1971170239,6/18/18 21:55,Female,June,Mon,09:55:00 PM,2,5,Office to/from Home,0,Micro,24.03,96.12,9.14,129,3
1406380059,1/10/18 3:31,Male,January,Wed,03:31:00 AM,19,23,Office to/from Home,0,Prime,54.41,217.62,20.68,293,5
1773290547,4/30/18 21:17,Female,April,Mon,09:17:00 PM,14,39,Office to/from Home,0,Mini,57.29,229.15,21.78,308,4
1558981960,2/27/18 23:21,Female,February,Tue,11:21:00 PM,10,26,Office to/from Home,0,Micro,29.56,118.24,11.24,159.04,5
1915039648,6/4/18 23:55,Female,June,Mon,11:55:00 PM,10,38,Office to/from Home,0,Mini,41.82,167.29,15.89,225,4
1743560605,4/23/18 23:33,Male,April,Mon,11:33:00 PM,4,5,Late Night Ride,0,Micro,19.52,78.06,7.41,105,3
1508442637,2/12/18 11:43,Male,February,Mon,11:43:00 AM,27,78,Market/Site Visit,0,Prime,78.64,314.56,29.88,423.08,4
1583981808,3/8/18 0:32,Female,March,Thu,12:32:00 AM,4,4,Late Night Ride,0,Micro,16.4,65.6,6.23,88.23,2
1743560154,4/23/18 23:28,Female,April,Mon,11:28:00 PM,6,29,Late Night Ride,0,Micro,30.6,122.42,11.63,165,3
1897610911,5/31/18 23:09,Female,May,Thu,11:09:00 PM,11,48,Office to/from Home,0,Mini,61.15,244.61,23.24,329,1
1445530727,1/22/18 21:54,Male,January,Mon,09:54:00 PM,15,45,Late Night Ride,0,Micro,54.52,218.09,20.71,293,3
1925638656,6/7/18 22:41,Male,June,Thu,10:41:00 PM,4,25,Office to/from Home,0,Micro,22.3,89.2,8.47,120,5
1760407261,4/27/18 21:01,Female,April,Fri,09:01:00 PM,6,41,Late Night Ride,0,Mini,43.25,172.99,16.44,233,2
1542162713,2/22/18 22:21,Male,February,Thu,10:21:00 PM,11,37,Late Night Ride,0,Micro,33.8,135.2,12.84,181.84,5
1426820420,1/17/18 2:36,Female,January,Wed,02:36:00 AM,31,53,Office to/from Home,60,Micro,76.4,365.6,32.03,474,4
1577900950,3/5/18 22:03,Male,March,Mon,10:03:00 PM,2,5,Office to/from Home,0,Mini,18.4,73.6,6.99,98.99,5
1755720884,4/26/18 22:59,Male,April,Thu,10:59:00 PM,27,51,Office to/from Home,0,Mini,126.21,504.83,47.96,679,5
1499553859,2/9/18 20:01,Male,February,Fri,08:01:00 PM,15,37,Airport/Station Ride,0,Mini,73.67,294.67,28,396,4
1545707113,2/24/18 0:39,Female,February,Sat,12:39:00 AM,2,3,Office to/from Home,0,Micro,14.09,56.37,5.36,75.82,5
1389958779,1/4/18 0:56,Female,January,Thu,12:56:00 AM,6,6,Office to/from Home,0,Mini,25.46,101.84,9.67,137,3
1975186434,6/20/18 0:43,Male,June,Wed,12:43:00 AM,17,40,Office to/from Home,35,Micro,42.01,203.03,17.71,263,4
1466736303,1/30/18 0:16,Female,January,Tue,12:16:00 AM,2,2,Late Night Ride,0,Micro,15.02,60.1,5.71,81,3
1448538114,1/24/18 0:02,Female,January,Wed,12:02:00 AM,4,5,Office to/from Home,0,Mini,22.32,89.27,8.48,120,4
1717580583,4/18/18 1:05,Female,April,Wed,01:05:00 AM,10,28,Office to/from Home,0,Micro,30.11,120.45,11.44,162,4
1696329755,4/11/18 22:26,Male,April,Wed,10:26:00 PM,6,40,Office to/from Home,0,Mini,31.91,127.62,12.12,171.65,5
1982923055,6/21/18 23:08,Female,June,Thu,11:08:00 PM,6,33,Office to/from Home,0,Mini,51.67,206.67,19.63,278,4
1642279791,3/26/18 12:35,Female,March,Mon,12:35:00 PM,6,33,Customer/Partner Visit,0,Micro,31.85,127.39,12.1,171.34,5
1507073274,2/11/18 23:15,Female,February,Sun,11:15:00 PM,16,36,Airport/Station Ride,0,Prime,57.76,331.04,26.96,415.76,4
1941739828,6/11/18 22:37,Female,June,Mon,10:37:00 PM,2,4,NA,0,Mini,28.81,115.24,10.95,155,4
1631997890,3/22/18 23:27,Male,March,Thu,11:27:00 PM,16,30,Office to/from Home,0,Mini,56.28,225.14,21.39,302.81,1
1415601888,1/12/18 23:11,Female,January,Fri,11:11:00 PM,2,3,Office to/from Home,0,Prime,18.49,73.96,7.03,99,1
1487660292,2/5/18 21:42,Male,February,Mon,09:42:00 PM,23,82,Office to/from Home,35,Micro,84.73,373.94,33.96,493,4
1689692724,4/9/18 21:27,Male,April,Mon,09:27:00 PM,16,52,Office to/from Home,0,Mini,51,204,19.38,274.38,2
1522488142,2/16/18 22:54,Female,February,Fri,10:54:00 PM,2,4,Late Night Ride,0,Mini,18.4,73.6,6.99,98.99,5
1805511301,5/8/18 23:48,Female,May,Tue,11:48:00 PM,16,35,Office to/from Home,0,Micro,47.64,190.56,18.11,256,3
1902247317,6/2/18 2:04,Female,June,Sat,02:04:00 AM,21,42,Office Event,35,Micro,86.99,382.95,34.81,505,5
1602773263,3/13/18 22:23,Female,March,Tue,10:23:00 PM,6,25,Office to/from Home,0,Mini,29.08,116.32,11.05,156.45,5
1715662281,4/17/18 14:34,Female,April,Tue,02:34:00 PM,9,34,Customer/Partner Visit,0,Prime,41.64,166.56,15.83,224,5
1982859703,6/21/18 22:23,Female,June,Thu,10:23:00 PM,4,25,Office to/from Home,0,Micro,41.95,167.78,15.94,226,4
1408859167,1/10/18 21:10,Female,January,Wed,09:10:00 PM,7,30,Office to/from Home,0,Prime,35.8,143.2,13.6,193,3
1493538146,2/7/18 21:01,Male,February,Wed,09:01:00 PM,23,73,Office to/from Home,0,Micro,67.09,268.38,25.5,361,5
1625804554,3/20/18 23:09,Male,March,Tue,11:09:00 PM,12,32,Office to/from Home,0,Micro,41.23,164.92,15.66,222,5
1522533411,2/16/18 23:16,Male,February,Fri,11:16:00 PM,2,3,Office to/from Home,0,Prime,19.8,79.2,7.52,107,5
1978673848,6/20/18 21:27,Male,June,Wed,09:27:00 PM,5,31,Office to/from Home,0,Mini,32.71,130.84,12.43,176,4
1987146206,6/22/18 23:17,Female,June,Fri,11:17:00 PM,15,49,Office to/from Home,35,Micro,61.82,282.26,25.24,369,2
